City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,tofol,5.3248,163.0078,29.88,74,75,1.03,FM,1713219826
364,mogocha,53.7333,119.7667,-6.01,88,16,1.07,RU,1713219826
365,gostyn,51.8825,17.0123,10.04,91,100,4.47,PL,1713219826
366,caussade,44.1608,1.5391,9.21,84,36,4.66,FR,1713219826
367,santyoku,37.4406,129.1708,13.89,79,7,2.87,KR,1713219826
368,uige,-7.6087,15.0613,20.95,96,37,0.85,AO,1713219827
369,cajamarca,-7.1638,-78.5003,20.04,60,40,1.54,PE,1713219768
370,poronaysk,49.2167,143.1167,7.34,69,100,2.55,RU,1713219827
371,fomboni,-12.28,43.7425,28.63,75,100,1.78,KM,1713219827
372,songea,-10.6833,35.65,16.42,97,84,0.74,TZ,1713219827
373,fatehpur sikri,27.1,77.6667,28.99,35,97,2.85,IN,1713219827
374,anloga,5.7947,0.8973,29.33,78,86,4.45,GH,1713219827
375,chilca,-12.5211,-76.7372,21.05,88,85,4.97,PE,1713219827
376,angaur state,6.906,134.13,28.11,80,86,6.56,PW,1713219828
377,ambon,-3.6954,128.1814,27.71,95,40,1.03,ID,1713219828
378,placido de castro,-10.3353,-67.1856,26.13,93,100,1.11,BR,1713219828
379,nantucket,41.2835,-70.0995,16.12,82,0,3.09,US,1713219635
380,yanjiang,30.1211,104.6481,20.04,87,100,1.52,CN,1713219828
381,chibougamau,49.9168,-74.3659,1.79,64,100,5.14,CA,1713219828
382,tuy hoa,13.0833,109.3,22.49,95,28,1.53,VN,1713219828
383,fuerte olimpo,-21.0415,-57.8738,25.29,97,100,2.03,PY,1713219828
384,nar'yan-mar,67.6713,53.087,-3.83,98,100,4.92,RU,1713219828
385,westport,41.1415,-73.3579,24.63,45,75,5.14,US,1713219693
386,hobyo,5.3505,48.5268,28.78,79,94,6.25,SO,1713219829
387,pacific grove,36.6177,-121.9166,18.55,73,0,5.36,US,1713219829
388,port hueneme,34.1478,-119.1951,23.55,56,0,4.63,US,1713219829
389,mar del plata,-38.0023,-57.5575,20.29,99,100,9.39,AR,1713219039
390,nagqu,31.5,92.0,-0.94,67,98,2.69,CN,1713219829
391,alice springs,-23.7,133.8833,9.75,76,18,2.57,AU,1713219829
392,beni,0.5,29.4667,17.67,97,52,1.18,CD,1713219829
393,nemuro,43.3236,145.575,4.66,98,100,6.29,JP,1713219829
394,san antonio de pale,-1.4014,5.6325,28.3,83,10,4.4,GQ,1713219829
395,markovo,57.3206,107.0881,3.66,99,100,2.68,RU,1713219829
396,port alberni,49.2413,-124.8028,12.16,62,98,2.68,CA,1713219830
397,roccella ionica,38.322,16.4009,18.98,57,100,1.76,IT,1713219830
398,yarkovo,57.4028,67.0786,0.48,82,10,3.82,RU,1713219830
399,mount gambier,-37.8333,140.7667,11.2,92,46,2.13,AU,1713219830
400,cill airne,52.05,-9.5167,7.04,79,36,8.78,IE,1713219830
401,tecumseh,42.0039,-83.9449,23.18,34,0,3.6,US,1713219629
402,nizhneangarsk,55.7833,109.55,-2.78,91,100,1.34,RU,1713219607
403,sao tome,0.3365,6.7273,28.08,77,73,1.97,ST,1713219830
404,mexico,15.0646,120.7198,24.52,84,29,1.27,PH,1713219115
405,bhalki,18.0333,77.2167,31.44,34,13,1.97,IN,1713219830
406,cururupu,-1.8283,-44.8683,23.93,100,92,0.85,BR,1713219831
407,saryaghash,41.45,69.1667,13.96,95,100,1.92,KZ,1713219831
408,labytnangi,66.6572,66.4183,-2.01,94,100,3.9,RU,1713219831
409,sitia,35.2,26.0986,18.88,63,9,2.67,GR,1713219635
410,syktyvkar,61.6764,50.8099,5.85,81,100,5.0,RU,1713219831
411,gizo,-8.103,156.8419,28.47,76,100,2.29,SB,1713219831
412,vilyuysk,63.7553,121.6247,-5.0,89,97,4.02,RU,1713219831
413,karratha,-20.7377,116.8463,25.87,71,1,3.67,AU,1713219831
414,la ferte-bernard,48.1863,0.6536,8.79,84,100,6.5,FR,1713219751
415,ebaye,8.7748,167.7392,27.01,89,75,5.66,MH,1713219832
416,marka,1.7159,44.7717,28.7,78,97,7.49,SO,1713219832
417,charters towers,-20.1,146.2667,23.08,74,93,5.95,AU,1713219832
418,ust'-barguzin,53.45,108.9833,-0.97,87,59,0.97,RU,1713219832
419,farafangana,-22.8167,47.8333,22.48,85,100,1.67,MG,1713219832
420,akobo,7.4344,3.9497,24.3,91,100,1.53,NG,1713219832
421,sept-iles,50.2001,-66.3821,5.29,77,75,2.57,CA,1713219636
422,shalqar,47.8333,59.6,13.24,61,99,4.09,KZ,1713219832
423,kaka,37.3482,59.6143,14.91,48,7,1.79,TM,1713219832
424,port moresby,-9.4431,147.1797,26.68,94,40,1.54,PG,1713219832
425,kenora,49.8167,-94.4337,14.54,21,75,1.03,CA,1713219833
426,bucerias,20.75,-105.3333,25.99,69,75,6.17,MX,1713219833
427,callao,-12.0667,-77.15,22.16,73,0,7.72,PE,1713219798
428,iwon-up,40.3231,128.6553,11.28,81,67,2.48,KP,1713219833
429,pabna,24.0,89.25,29.68,51,100,4.67,BD,1713219833
430,kingston,17.997,-76.7936,30.65,58,67,0.22,JM,1713219472
431,salinas,36.6777,-121.6555,20.31,68,0,5.14,US,1713219833
432,letlhakeng,-24.0944,25.0298,16.6,73,36,4.06,BW,1713219834
433,nuuk,64.1835,-51.7216,0.34,100,100,0.0,GL,1713219780
434,korem,12.5058,39.5228,15.81,84,100,1.49,ET,1713219834
435,ad dilam,23.9915,47.1627,20.23,63,46,3.79,SA,1713219834
436,al jawf,29.5,38.75,18.13,53,4,0.97,SA,1713219834
437,yima,34.7381,111.8839,13.82,39,42,2.12,CN,1713219834
438,gordonvale,-17.0936,145.7842,26.06,100,100,2.02,AU,1713219834
439,rudnichnyy,59.617,52.4703,6.21,88,100,6.62,RU,1713219834
440,comodoro rivadavia,-45.8667,-67.5,16.92,55,0,1.54,AR,1713219828
441,san patricio,28.017,-97.5169,27.05,74,100,9.44,US,1713219834
442,lihue,21.9789,-159.3672,26.58,66,75,6.17,US,1713219835
443,touros,-5.1989,-35.4608,26.59,88,10,4.59,BR,1713219556
444,pizarro,4.9533,-77.366,27.2,88,100,3.19,CO,1713219835
445,general acha,-37.377,-64.6043,15.5,97,100,8.22,AR,1713219835
446,acarau,-2.8856,-40.12,26.35,86,73,3.71,BR,1713219835
447,padang,-0.9492,100.3543,26.03,89,100,1.88,ID,1713219652
448,palo santo,-25.5633,-59.3378,17.61,98,100,0.97,AR,1713219835
449,los alamos,35.8881,-106.307,14.53,12,0,11.83,US,1713219835
450,praia,14.9215,-23.5087,27.3,44,0,3.6,CV,1713219835
451,vizinga,61.0749,50.1031,6.31,92,100,4.36,RU,1713219836
452,coquimbo,-29.9533,-71.3436,16.85,82,20,3.09,CL,1713219836
453,altai,46.3722,96.2583,2.37,49,0,2.01,MN,1713219836
454,port lincoln,-34.7333,135.8667,14.72,78,1,2.78,AU,1713219836
455,kani keli,-12.9536,45.1033,27.59,73,89,2.21,YT,1713219836
456,tulagi,-9.0996,160.1476,29.18,78,87,8.97,SB,1713219836
457,rongelap,11.1635,166.8941,27.41,81,47,7.97,MH,1713219836
458,joshimath,30.5667,79.5667,9.08,60,83,3.08,IN,1713219836
459,eilat,29.5581,34.9482,21.91,46,0,3.6,IL,1713219836
460,evansville,37.9748,-87.5558,30.0,53,0,3.09,US,1713219546
461,los aquijes,-14.0967,-75.6908,26.34,57,9,2.79,PE,1713219837
462,conceicao da barra,-18.5933,-39.7322,24.63,82,65,3.86,BR,1713219837
463,morogoro,-6.8167,37.6667,20.6,97,100,0.78,TZ,1713219837
464,christchurch,-43.5333,172.6333,17.49,69,3,1.79,NZ,1713219837
465,smirnykh,49.75,142.8333,8.84,67,87,1.89,RU,1713219837
466,port saint john's,-31.6229,29.5448,21.01,90,99,4.62,ZA,1713219837
467,ipora,-16.4419,-51.1178,23.83,78,68,1.32,BR,1713219837
468,malmberget,67.1753,20.6549,-0.69,69,100,3.6,SE,1713219837
469,elesbao veloso,-6.2019,-42.1403,24.88,91,42,1.77,BR,1713219838
470,kruisfontein,-34.0033,24.7314,19.94,94,77,4.07,ZA,1713219838
471,amahai,-3.3333,128.9167,26.29,86,100,1.4,ID,1713219838
472,naze,28.3667,129.4833,19.51,92,18,0.61,JP,1713219838
473,chegdomyn,51.1167,133.0167,10.98,72,100,4.77,RU,1713219838
474,muang phonsavan,19.45,103.2167,17.95,83,34,0.4,LA,1713219838
475,lorengau,-2.0226,147.2712,28.82,79,94,3.12,PG,1713219838
476,maxixe,-23.8597,35.3472,21.36,73,27,2.89,MZ,1713219838
477,porto novo,6.4965,2.6036,29.9,80,91,2.51,BJ,1713219838
478,mantua,45.1667,10.7833,16.58,82,4,1.34,IT,1713219782
479,morehead city,34.7229,-76.726,25.57,74,0,6.69,US,1713219839
480,las heras,-46.5419,-68.9359,16.85,27,48,5.48,AR,1713219839
481,atbasar,51.8,68.3333,4.82,82,34,2.29,KZ,1713219581
482,antonio enes,-16.2325,39.9086,25.12,75,100,4.43,MZ,1713219839
483,lata,40.1629,-8.3327,14.95,90,0,0.6,PT,1713219839
484,tucupita,9.0622,-62.051,31.73,49,100,4.16,VE,1713219839
485,rikaze,29.25,88.8833,5.79,48,79,2.07,CN,1713219839
486,nehe,48.4833,124.8333,7.15,59,100,6.97,CN,1713219839
487,brandon,27.9378,-82.2859,31.08,45,0,2.57,US,1713219661
488,lebu,-37.6167,-73.65,15.31,80,8,4.86,CL,1713219840
489,ad dabbah,18.05,30.95,25.32,14,77,5.31,SD,1713219840
490,shingu,33.7333,135.9833,16.33,92,97,2.27,JP,1713219840
491,morris,40.8334,-74.5329,25.23,33,40,4.63,US,1713219840
492,kapa'a,22.0752,-159.319,26.99,65,75,6.17,US,1713219840
493,san luis de la loma,17.2706,-100.8939,29.61,55,100,3.94,MX,1713219840
494,howard springs,-12.497,131.047,26.6,87,99,2.22,AU,1713219840
495,saida,34.8303,0.1517,12.88,79,40,2.85,DZ,1713219840
496,zhanga buqtyrma,49.6295,83.5248,6.1,75,91,0.64,KZ,1713219841
497,labrador city,52.9463,-66.9114,1.95,48,75,4.12,CA,1713219841
498,challapata,-18.9,-66.7667,12.24,20,0,9.59,BO,1713219841
499,island harbour,50.724,-1.2758,8.42,78,39,4.02,GB,1713219841
500,pisco,-13.7,-76.2167,22.79,78,100,9.26,PE,1713219841
501,sungai penuh,-2.0833,101.3833,19.85,95,100,1.85,ID,1713219841
502,tarawa,1.419,172.984,30.05,74,75,2.06,KI,1713219841
503,aldinga beach,-35.2793,138.4604,13.69,85,77,2.7,AU,1713219842
504,lensk,60.7253,114.9278,-0.42,98,100,1.61,RU,1713219842
505,sabzevar,36.2126,57.6819,13.53,53,15,3.16,IR,1713219842
506,filingue,14.3521,3.3168,30.14,13,12,4.81,NE,1713219842
507,capitan bado,-23.2667,-55.5333,23.6,90,100,3.1,PY,1713219842
508,wisconsin rapids,44.3836,-89.8174,21.16,18,0,2.06,US,1713219617
509,acajutla,13.5928,-89.8275,30.57,59,18,3.6,SV,1713219762
510,umluj,25.0213,37.2685,24.34,60,0,2.06,SA,1713219843
511,salas,43.4118,-6.2602,10.23,98,50,0.61,ES,1713219843
512,ciudad lazaro cardenas,17.9583,-102.2,28.14,60,90,4.28,MX,1713219664
513,jieshi,22.8134,115.8257,24.17,89,3,4.12,CN,1713219843
514,weiden,49.6775,12.1567,6.12,85,75,6.69,DE,1713219844
515,unjha,23.8,72.4,28.31,52,100,4.7,IN,1713219844
516,whitby,54.4877,-0.615,7.4,80,100,6.26,GB,1713219844
517,neyriz,29.1988,54.3278,11.7,80,100,2.11,IR,1713219844
518,redding,40.5865,-122.3917,23.29,39,0,2.06,US,1713219733
519,vernon,50.2581,-119.2691,18.74,21,56,2.06,CA,1713219669
520,hammerfest,70.6634,23.6821,0.25,86,75,5.14,NO,1713219845
521,karlovy vary,50.2327,12.8712,5.43,83,75,5.36,CZ,1713219845
522,dubbo,-32.25,148.6167,14.07,72,3,3.09,AU,1713219712
523,jabal os saraj,35.1183,69.2378,7.82,65,21,3.54,AF,1713219845
524,cuamba,-14.8031,36.5372,17.96,96,73,2.13,MZ,1713219845
525,bishkek,42.87,74.59,11.11,93,100,5.51,KG,1713219845
526,ulanhot,46.0833,122.0833,7.34,56,0,4.26,CN,1713219845
527,siwa oasis,29.2041,25.5195,24.55,26,100,3.2,EG,1713219845
528,san felipe,10.3399,-68.7425,25.92,71,18,4.24,VE,1713219846
529,tokoroa,-38.2333,175.8667,14.07,88,95,2.6,NZ,1713219846
530,red hill,33.9996,-79.2581,31.1,45,0,4.99,US,1713219846
531,stony plain,53.5334,-114.0021,10.11,54,0,7.2,CA,1713219846
532,uyuni,-20.4597,-66.825,10.42,17,0,13.3,BO,1713219846
533,thief river falls,48.1191,-96.1812,10.53,53,100,5.66,US,1713219846
534,qamdo,31.1667,97.2333,1.74,48,79,2.05,CN,1713219846
535,nadym,65.5333,72.5167,-5.02,94,100,7.3,RU,1713219662
536,palembang,-2.9167,104.7458,26.05,94,20,0.0,ID,1713219846
537,olhao,37.0286,-7.8411,22.94,76,0,3.09,PT,1713219847
538,dourbali,11.8091,15.8632,34.78,17,50,3.37,TD,1713219847
539,as samawah,31.332,45.2944,23.78,38,83,4.84,IQ,1713219847
540,mersing,2.4312,103.8405,26.95,89,40,1.54,MY,1713219847
541,trail,49.0998,-117.7022,19.59,22,29,3.66,CA,1713219847
542,borogontsy,62.6683,131.1683,-11.01,97,95,1.83,RU,1713219847
543,tommot,58.9564,126.2925,-8.12,95,98,0.28,RU,1713219847
544,santa rosa,14.3122,121.1114,27.99,77,97,4.54,PH,1713219700
545,kalawit,8.0667,122.5167,26.26,87,65,3.47,PH,1713219848
546,miranda,3.2499,-76.2281,29.07,91,93,0.87,CO,1713219848
547,tokar,18.4254,37.729,26.11,56,77,4.12,SD,1713219848
548,freetown,8.484,-13.2299,26.44,85,3,3.04,SL,1713219848
549,rio gallegos,-51.6226,-69.2181,11.03,62,0,2.06,AR,1713219770
550,lokomotivnyy,53.0118,60.5684,6.17,70,100,6.16,RU,1713219848
551,rabo de peixe,37.8,-25.5833,17.77,99,75,6.69,PT,1713219848
552,monte alegre de minas,-18.8706,-48.8808,25.38,61,100,2.75,BR,1713219840
553,kitimat,54.0524,-128.6534,8.84,64,100,2.24,CA,1713219848
554,pemangkat,1.1667,108.9667,25.78,89,84,3.42,ID,1713219849
555,lethem,3.3803,-59.7968,34.54,38,62,5.41,GY,1713219849
556,lepsy,46.235,78.9456,14.16,56,99,2.56,KZ,1713219849
557,sudzha,51.1976,35.2726,7.58,86,100,3.2,RU,1713219849
558,soldato-aleksandrovskoye,44.2653,43.7561,14.19,68,79,0.96,RU,1713219849
559,pestovo,58.5938,35.8024,4.48,89,100,3.12,RU,1713219849
560,huarmey,-10.0681,-78.1522,23.34,77,8,5.95,PE,1713219849
561,swakopmund,-22.6833,14.5333,12.47,69,71,2.88,NA,1713219850
562,tindouf,27.6711,-8.1474,27.25,9,0,5.14,DZ,1713219850
563,cobram,-35.9167,145.65,13.38,65,0,1.58,AU,1713219850
564,ketchikan,55.3422,-131.6461,10.26,53,0,5.14,US,1713219850
565,el granada,37.5027,-122.4694,21.64,69,75,4.12,US,1713219850
566,la'ie,21.6477,-157.9253,26.98,68,27,5.9,US,1713219850
567,cidreira,-30.1811,-50.2056,23.37,93,100,11.36,BR,1713219850
568,murashi,59.3999,48.9615,4.83,95,100,3.5,RU,1713219850
569,thinadhoo,0.5333,72.9333,28.6,75,100,0.4,MV,1713219850
570,sao jose da coroa grande,-8.8978,-35.1478,26.6,87,50,3.78,BR,1713219851
571,taoudenni,22.6783,-3.9836,26.81,17,0,3.49,ML,1713219851
572,greymouth,-42.4667,171.2,13.39,79,61,0.84,NZ,1713219851
573,alofi,-19.0595,-169.9187,28.94,74,75,4.63,NU,1713219851
574,argo,37.6333,22.7333,19.52,52,77,1.16,GR,1713219851
575,murudeshwara,14.0943,74.4845,26.59,85,26,1.45,IN,1713219851
576,aberdeen,57.1437,-2.0981,8.27,87,100,7.72,GB,1713219851
577,benguela,-12.5763,13.4055,25.45,88,16,1.25,AO,1713219852
578,gilgit,35.9221,74.3087,9.35,80,99,1.32,PK,1713219852
579,ramhormoz,31.28,49.6035,22.71,36,92,2.3,IR,1713219852
